"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0023051","GO:0023051","regulation of signaling",265,0.329202884023448,1.31702399273106,0.00144504331610459,0.0490030244527913,0.0443146616938742,453,"tags=55%, list=47%, signal=40%","Bicc1/Ins2/Nnat/Ghrl/Dcdc2a/Grin3a/Mapt/Hmga2/Fgfr2/Shank2/Gnao1/Eya2/Cbfa2t2/Anxa2/Slc30a8/Pim2/Gcg/Sytl4/Ghr/Isl1/Tcf7l2/Pdx1/Ncam1/Pak3/Rph3al/Rbms3/Lurap1l/Wwc1/Abcc8/Sulf2/Lamc1/Ica1/G6pc2/Incenp/Ppp3ca/Auts2/Bcl2/Rfx6/Rap1gap2/Igf1r/Kctd8/Rgs17/Gnas/Gria2/Baiap3/Scg5/Grin2c/Snap25/Glud1/Myt1/Sez6l2/Aurka/Errfi1/Rap1b/Acvr1c/Pclo/Atp2a2/Actn4/Ptn/Slc2a2/Arg1/Dab1/Vdr/Mctp2/Hells/Birc5/Notch2/Gipr/Gck/Lmnb1/Tspan5/Gas2/Cdca8/Cxxc4/Rfwd3/Sez6l/Akr1cl/Cdc20/Ezh2/Pde10a/Frzb/Lamb1/Ece1/Iapp/Syt7/Stxbp1/Cdh2/Stard10/Pex5l/Dusp10/Gnai1/Igfbpl1/Rasl11b/Kit/Slc39a10/Dll3/Pbld2/Igf2/Stxbp5l/Dbn1/Camk2b/Marcks/Cacna1a/Tmem108/Synpr/Cplx2/Hipk2/Nrp1/Rbp4/Litaf/Chga/Chd7/Foxo1/Cdh1/Lrp8/Celf4/Hmgn3/Cnksr3/Peg10/Clu/Il1r1/Dlk1/Rock1/Pde1c/Grb10/Mdk/Lmna/Cat/Galr1/Stox1/Fstl1/Kcnc3/Nucks1/Pdia3/Tspear/Sulf1/Gpc3/Ins1/Ffar4/Scgn/Prdm16/Tgfbr1/Fhl2/Ksr2/Prox1"
"GO:0071333","GO:0071333","cellular response to glucose stimulus",26,0.510193511782041,1.70907474004047,0.00153708308429541,0.0509910605790172,0.0461124925288622,197,"tags=62%, list=20%, signal=50%","Ghrl/Gcg/Tcf7l2/Pdx1/Mlxipl/Abcc8/Zbtb20/Ppp3ca/Rfx6/Igf1r/Baiap3/Myt1/Slc2a2/Pdk3/Birc5/Gck"
"GO:0051640","GO:0051640","organelle localization",62,0.409991461329729,1.52356365874964,0.00179479475442993,0.0582735488353209,0.0526982289598577,384,"tags=63%, list=40%, signal=40%","Mapt/Nusap1/Fgfr2/Pax6/Gnao1/Cenpf/Sytl4/Map1b/Tcf7l2/Ncam1/Racgap1/Clmn/Kifc1/Cenpe/Incenp/Rab27a/Ap1s2/Pclo/Atp2a2/Actn4/Dab1/Birc5/Lmnb1/Spc24/Cdca8/Kif22/Pard3/Stxbp1/Cdh2/Kit/Cplx2/Spc25/Ap3b2/Ahi1/Chga/Fmn2/Syne1/Rab3b/Lmna"
"GO:0045055","GO:0045055","regulated exocytosis",27,0.490043867140105,1.64910644471816,0.00190542407897015,0.0605766071772592,0.0547809422703917,343,"tags=67%, list=36%, signal=44%","Rph3al/Rimbp2/Baiap3/Rab27a/Snap25/Rap1b/Pclo/Atp2a2/Syt13/Syt7/Cadps/Stxbp1/Pex5l/Kit/Stxbp5l/Cacna1a/Cplx2/Chga"
"GO:0032467","GO:0032467","positive regulation of cytokinesis",10,0.65714430156114,1.85233387304988,0.002201403611725,0.0622100353980064,0.0562580922996388,215,"tags=70%, list=22%, signal=55%","Cdc14b/Kif23/Racgap1/Incenp/Igf1r/Birc5/Cdca8"
"GO:0007269","GO:0007269","neurotransmitter secretion",25,0.500460001129552,1.66899137227371,0.00209041115341923,0.0622100353980064,0.0562580922996388,319,"tags=68%, list=33%, signal=47%","Rph3al/Abcc8/Ica1/Rimbp2/Baiap3/Snap25/Rap1b/Pclo/Atp2a2/Mctp2/Syt7/Cadps/Stxbp1/Ptprn2/Stxbp5l/Cacna1a/Cplx2"
"GO:0099643","GO:0099643","signal release from synapse",25,0.500460001129552,1.66899137227371,0.00209041115341923,0.0622100353980064,0.0562580922996388,319,"tags=68%, list=33%, signal=47%","Rph3al/Abcc8/Ica1/Rimbp2/Baiap3/Snap25/Rap1b/Pclo/Atp2a2/Mctp2/Syt7/Cadps/Stxbp1/Ptprn2/Stxbp5l/Cacna1a/Cplx2"
"GO:0051223","GO:0051223","regulation of protein transport",62,0.404507446031277,1.50318458454734,0.00216440610994993,0.0622100353980064,0.0562580922996388,391,"tags=63%, list=41%, signal=40%","Ins2/Nnat/Ghrl/Gnao1/Slc30a8/Gcg/Sytl4/Cdk1/Isl1/Tcf7l2/Pdx1/Rph3al/Abcc8/G6pc2/A1cf/Ppp3ca/Rfx6/Gnas/Baiap3/Glud1/Myt1/Acvr1c/Slc2a2/Birc5/Gipr/Gck/Idh2/Pcsk1/Syt7/Stxbp5l/Rbp4/Ahi1/Chga/Foxo1/Cdh1/Hmgn3/Pde1c/Cd200/Wipf1"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",66,0.398492032625528,1.48859014456693,0.002201403611725,0.0622100353980064,0.0562580922996388,391,"tags=62%, list=41%, signal=40%","Ins2/Nnat/Ghrl/Mapt/Gnao1/Slc30a8/Gcg/Sytl4/Cdk1/Isl1/Tcf7l2/Pdx1/Rph3al/Abcc8/G6pc2/A1cf/Ppp3ca/Rfx6/Gnas/Baiap3/Snap25/Glud1/Myt1/Acvr1c/Slc2a2/Birc5/Gipr/Gck/Idh2/Pcsk1/Syt7/Stxbp5l/Rbp4/Ahi1/Chga/Foxo1/Cdh1/Hmgn3/Pde1c/Cd200/Wipf1"
"GO:0022402","GO:0022402","cell cycle process",117,0.356031561608014,1.37407558094399,0.0020164162653316,0.0622100353980064,0.0562580922996388,524,"tags=70%, list=54%, signal=36%","Ins2/Top2a/Nfib/Prc1/Nusap1/Hmga2/Cdc14b/Fgfr2/Pax6/Cenpf/Pim2/Kif23/Cdk1/Smc4/Racgap1/Tpx2/Kifc1/Cenpe/Nfix/Mki67/Incenp/Ppp3ca/Bcl2/Cks2/Igf1r/Cdk6/Aurka/Cenpk/Birc5/Wapl/Lmnb1/Spc24/E2f1/Zfp36l1/Cdca8/Kif22/Clspn/Rfwd3/Hepacam2/Cdc20/Ezh2/Gnai1/Ndc1/Ccnb2/Cenph/Igf2/Lig1/Mcm7/Camk2b/Adamts1/Mdm1/Spc25/Smc2/Mcm6/Ush1c/Fmn2/Ccnd2/Rock1/Nek6/Lmna/Stox1/Cep126/Klhl13/Nasp/Cdc25c/Nde1/Ins1/Cdkn1a/Rrm1/Prox1/Mapre3/Tipin/Ncapd2/Cdt1/Ccnjl/Ndc80/Ckap2/Ccnb1/Tk1/Bora/Cenpw/Stmn1"
"GO:0007268","GO:0007268","chemical synaptic transmission",76,0.380919747505593,1.43306501630861,0.00253438170945597,0.0678502892742073,0.0613587150710394,350,"tags=54%, list=36%, signal=37%","Ghrl/Dcdc2a/Grin3a/Mapt/Shank2/Ncam1/Rph3al/Abcc8/Ica1/Ppp3ca/Igf1r/Rimbp2/Gria2/Baiap3/Grin2c/Snap25/Rap1b/Pclo/Atp2a2/Ptn/Mctp2/Cdc20/Ezh2/Syt7/Cadps/Stxbp1/Cdh2/Ptprn2/Gnai1/Kit/Stxbp5l/Dbn1/Camk2b/Gabrb3/Cacna1a/Tmem108/Synpr/Cplx2/Cdh1/Lrp8/Celf4"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",76,0.380919747505593,1.43306501630861,0.00253438170945597,0.0678502892742073,0.0613587150710394,350,"tags=54%, list=36%, signal=37%","Ghrl/Dcdc2a/Grin3a/Mapt/Shank2/Ncam1/Rph3al/Abcc8/Ica1/Ppp3ca/Igf1r/Rimbp2/Gria2/Baiap3/Grin2c/Snap25/Rap1b/Pclo/Atp2a2/Ptn/Mctp2/Cdc20/Ezh2/Syt7/Cadps/Stxbp1/Cdh2/Ptprn2/Gnai1/Kit/Stxbp5l/Dbn1/Camk2b/Gabrb3/Cacna1a/Tmem108/Synpr/Cplx2/Cdh1/Lrp8/Celf4"
"GO:0099537","GO:0099537","trans-synaptic signaling",76,0.380919747505593,1.43306501630861,0.00253438170945597,0.0678502892742073,0.0613587150710394,350,"tags=54%, list=36%, signal=37%","Ghrl/Dcdc2a/Grin3a/Mapt/Shank2/Ncam1/Rph3al/Abcc8/Ica1/Ppp3ca/Igf1r/Rimbp2/Gria2/Baiap3/Grin2c/Snap25/Rap1b/Pclo/Atp2a2/Ptn/Mctp2/Cdc20/Ezh2/Syt7/Cadps/Stxbp1/Cdh2/Ptprn2/Gnai1/Kit/Stxbp5l/Dbn1/Camk2b/Gabrb3/Cacna1a/Tmem108/Synpr/Cplx2/Cdh1/Lrp8/Celf4"
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus",27,0.481650818441338,1.62086197186974,0.00271936990167501,0.0703348893212893,0.0636056010900257,197,"tags=59%, list=20%, signal=48%","Ghrl/Gcg/Tcf7l2/Pdx1/Mlxipl/Abcc8/Zbtb20/Ppp3ca/Rfx6/Igf1r/Baiap3/Myt1/Slc2a2/Pdk3/Birc5/Gck"
"GO:0071331","GO:0071331","cellular response to hexose stimulus",27,0.481650818441338,1.62086197186974,0.00271936990167501,0.0703348893212893,0.0636056010900257,197,"tags=59%, list=20%, signal=48%","Ghrl/Gcg/Tcf7l2/Pdx1/Mlxipl/Abcc8/Zbtb20/Ppp3ca/Rfx6/Igf1r/Baiap3/Myt1/Slc2a2/Pdk3/Birc5/Gck"
"GO:0014014","GO:0014014","negative regulation of gliogenesis",10,0.646305345066715,1.82178142632632,0.00308934683606038,0.0785723878638022,0.0710549772293886,283,"tags=80%, list=29%, signal=57%","Hmga2/Abcc8/Casz1/Ptn/Dab1/Idh2/Dusp10/Dll3"
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region",64,0.393502081832707,1.46591795020677,0.00334833102037108,0.0807189330700107,0.0729961517933255,389,"tags=64%, list=40%, signal=41%","Ins2/Nnat/Ghrl/Gnao1/Slc30a8/Gcg/Sytl4/Isl1/Tcf7l2/Pdx1/Rph3al/Abcc8/G6pc2/A1cf/Ppp3ca/Rfx6/Gnas/Baiap3/Snap25/Glud1/Myt1/Acvr1c/Pclo/Slc2a2/Sel1l/Birc5/Gipr/Gck/Idh2/Pcsk1/Syt7/Ptprn2/Stxbp5l/Rbp4/Ahi1/Chga/Foxo1/Hmgn3/Pde1c/Rab3b/Cd200"
"GO:0071692","GO:0071692","protein localization to extracellular region",64,0.393502081832707,1.46591795020677,0.00334833102037108,0.0807189330700107,0.0729961517933255,389,"tags=64%, list=40%, signal=41%","Ins2/Nnat/Ghrl/Gnao1/Slc30a8/Gcg/Sytl4/Isl1/Tcf7l2/Pdx1/Rph3al/Abcc8/G6pc2/A1cf/Ppp3ca/Rfx6/Gnas/Baiap3/Snap25/Glud1/Myt1/Acvr1c/Pclo/Slc2a2/Sel1l/Birc5/Gipr/Gck/Idh2/Pcsk1/Syt7/Ptprn2/Stxbp5l/Rbp4/Ahi1/Chga/Foxo1/Hmgn3/Pde1c/Rab3b/Cd200"
"GO:0060341","GO:0060341","regulation of cellular localization",97,0.362310213954943,1.38309190167057,0.00327433551609134,0.0807189330700107,0.0729961517933255,391,"tags=57%, list=41%, signal=37%","Ins2/Nnat/Ghrl/Mapt/Gnao1/Anxa2/Slc30a8/Gcg/Sytl4/Cdk1/Map1b/Isl1/Tcf7l2/Pdx1/Rph3al/Wnk3/Abcc8/G6pc2/A1cf/Ppp3ca/Bcl2/Rfx6/Gnas/Baiap3/Snap25/Glud1/Myt1/Acvr1c/Ptn/Slc2a2/Birc5/Wapl/Gipr/Gck/Zfp36l1/Idh2/Pcsk1/Pard3/Lmx1b/Syt7/Cdh2/Gnai1/Stxbp5l/Dbn1/Camk2b/Rbp4/Ahi1/Chga/Foxo1/Cdh1/Hmgn3/Pde1c/Lmna/Cd200/Wipf1"
"GO:1903047","GO:1903047","mitotic cell cycle process",97,0.361358622618645,1.37945927355178,0.00338532877882089,0.0807189330700107,0.0729961517933255,524,"tags=72%, list=54%, signal=37%","Ins2/Nfib/Prc1/Nusap1/Cdc14b/Fgfr2/Pax6/Cenpf/Pim2/Kif23/Cdk1/Smc4/Racgap1/Tpx2/Kifc1/Cenpe/Nfix/Mki67/Incenp/Ppp3ca/Bcl2/Cks2/Igf1r/Cdk6/Aurka/Cenpk/Birc5/Wapl/Lmnb1/Spc24/E2f1/Zfp36l1/Cdca8/Kif22/Clspn/Rfwd3/Cdc20/Ezh2/Gnai1/Ccnb2/Cenph/Igf2/Lig1/Camk2b/Adamts1/Spc25/Smc2/Mcm6/Ush1c/Ccnd2/Rock1/Nek6/Stox1/Cep126/Nasp/Cdc25c/Nde1/Ins1/Cdkn1a/Rrm1/Tipin/Ncapd2/Cdt1/Ccnjl/Ndc80/Ckap2/Ccnb1/Tk1/Bora/Stmn1"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",12,0.599521254550745,1.75403999451163,0.00345932430766559,0.0812142906691952,0.0734441160704387,255,"tags=67%, list=27%, signal=50%","Hmga2/Isl1/Actn4/Vdr/Pdk3/Akr1cl/Ezh2/Stard10"
"GO:0017156","GO:0017156","calcium-ion regulated exocytosis",11,0.633518157855222,1.82331777638686,0.00390402681091231,0.0902658320220027,0.0816296515008937,309,"tags=91%, list=32%, signal=62%","Rph3al/Baiap3/Snap25/Rap1b/Atp2a2/Syt13/Syt7/Cadps/Stxbp1/Cacna1a"
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus",30,0.455948316921659,1.55871401042227,0.00435018850707649,0.0990804128626674,0.089600897608441,207,"tags=57%, list=22%, signal=46%","Ghrl/Gcg/Tcf7l2/Pdx1/Mlxipl/Abcc8/Zbtb20/Ppp3ca/Rfx6/Igf1r/Baiap3/Myt1/Slc2a2/Pdk3/Birc5/Gck/Zfp36l1"
"GO:0050890","GO:0050890","cognition",37,0.438548497719959,1.53546235179387,0.00442454890842288,0.0992920828566663,0.0897923160826996,395,"tags=68%, list=41%, signal=41%","Meis2/Ghrl/Dcdc2a/St3gal4/Mapt/Shank2/Pax6/Ncam1/Abcc8/Nfix/Gnas/Snap25/Ap1s2/Ptn/Lmx1b/Lamb1/Kit/Igf2/Rcan2/Gabrb3/Elavl4/Chd7/Ccnd2/Mdk/Cck"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",58,0.400383032913929,1.47702443958946,0.00487071188714212,0.106181519139698,0.0960226057750875,350,"tags=57%, list=36%, signal=39%","Ghrl/Grin3a/Mapt/Shank2/Ncam1/Ica1/Ppp3ca/Igf1r/Gria2/Baiap3/Grin2c/Snap25/Rap1b/Pclo/Atp2a2/Ptn/Mctp2/Cdc20/Syt7/Stxbp1/Cdh2/Gnai1/Kit/Stxbp5l/Dbn1/Camk2b/Cacna1a/Tmem108/Synpr/Cplx2/Cdh1/Lrp8/Celf4"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",58,0.400383032913929,1.47702443958946,0.00487071188714212,0.106181519139698,0.0960226057750875,350,"tags=57%, list=36%, signal=39%","Ghrl/Grin3a/Mapt/Shank2/Ncam1/Ica1/Ppp3ca/Igf1r/Gria2/Baiap3/Grin2c/Snap25/Rap1b/Pclo/Atp2a2/Ptn/Mctp2/Cdc20/Syt7/Stxbp1/Cdh2/Gnai1/Kit/Stxbp5l/Dbn1/Camk2b/Cacna1a/Tmem108/Synpr/Cplx2/Cdh1/Lrp8/Celf4"
"GO:0042063","GO:0042063","gliogenesis",45,0.4193171877054,1.50451811079087,0.00501943306845485,0.107882462851579,0.097560811753066,286,"tags=51%, list=30%, signal=38%","Nfib/Hmga2/Pax6/Adgrg6/Tcf7l2/Abcc8/Nfix/Casz1/Cdk6/Miat/Sox5/Ptn/Dab1/Notch2/E2f1/Idh2/Ezh2/Pard3/Lamb1/Cdh2/Dusp10/Dll3/Dner"
"GO:0071705","GO:0071705","nitrogen compound transport",159,0.334153283695372,1.30986730263579,0.00524251498949909,0.111112192694106,0.100481537298733,460,"tags=59%, list=48%, signal=37%","Ins2/Nnat/Ghrl/Ank/Mapt/Hmga2/Gnao1/Cenpf/Slc30a8/Gcg/Sytl4/Cdk1/Isl1/Slc7a2/Slc16a10/Tcf7l2/Pdx1/Racgap1/Rph3al/Slc7a14/Mtch1/Abcc8/G6pc2/A1cf/Ppp3ca/Rfx6/Gnas/Baiap3/Scg5/Snap25/Cpe/Glud1/Myt1/Ap1s2/Acvr1c/Pclo/Krt18/Actn4/Slc2a2/Syt13/Arg1/Sel1l/Birc5/Gipr/Gck/Zfp36l1/Idh2/Pcsk1/Maob/Slc35b1/Pard3/Syt7/Cadps/Ddc/Stxbp1/Pex5l/Ptprn2/Dennd2a/Ndc1/Stxbp5l/Marcks/Cacna1a/Arl6ip1/Ap3b2/Rbp4/Ahi1/Chga/Chd7/Foxo1/Cdh1/Hmgn3/Fmn2/Peg10/Clu/Slc16a12/Pde1c/Rab3b/Lmna/Cd200/Wipf1/Cck/Abcb9/Nasp/Agap3/Rab27b/Ins1/Ptprn/Cdkn1a/Ffar4/Immp1l/Zdhhc14/Mia3/Atp8b1/Desi1"
"GO:1904019","GO:1904019","epithelial cell apoptotic process",17,0.547264526716555,1.70650753721771,0.00553995779555212,0.115807884876884,0.10472796928578,230,"tags=59%, list=24%, signal=46%","Isl1/Tcf7l2/Pdx1/Bcl2/Igf1r/Krt18/Col18a1/E2f1/Zfp36l1/Akr1cl"
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis",10,0.627280053113237,1.76815364222111,0.00576304005991317,0.118771649132713,0.107408175493541,309,"tags=90%, list=32%, signal=62%","Rph3al/Baiap3/Rap1b/Atp2a2/Syt13/Syt7/Cadps/Stxbp1/Cacna1a"
"GO:0098813","GO:0098813","nuclear chromosome segregation",42,0.417308311375666,1.48200923242626,0.00583740084204028,0.118771649132713,0.107408175493541,376,"tags=62%, list=39%, signal=39%","Top2a/Prc1/Nusap1/Cenpf/Kif23/Cdk1/Smc4/Racgap1/Tpx2/Kifc1/Cenpe/Incenp/Aurka/Cenpk/Birc5/Wapl/Spc24/Cdca8/Kif22/Cdc20/Ndc1/Ccnb2/Spc25/Smc2/Fmn2/Nek6"
"GO:0001678","GO:0001678","intracellular glucose homeostasis",29,0.472932489975859,1.60930003509453,0.00606048326339786,0.120107759220067,0.108616453292066,197,"tags=59%, list=20%, signal=48%","Ghrl/Gcg/Tcf7l2/Pdx1/Mlxipl/Abcc8/Zbtb20/Ppp3ca/Rfx6/Igf1r/Baiap3/Myt1/Slc2a2/Foxa3/Pdk3/Birc5/Gck"
"GO:0002252","GO:0002252","immune effector process",26,0.473954542714396,1.58767941609311,0.00606048326339786,0.120107759220067,0.108616453292066,433,"tags=73%, list=45%, signal=41%","Ins2/Dock11/Rab27a/Arg1/Notch2/Dpp4/Stxbp1/Dusp10/Kit/Igf2/Cplx2/Rbp4/Litaf/Chga/Clu/Il1r1/Mdk/Ins1/Serping1"
"GO:0048880","GO:0048880","sensory system development",36,0.435966268706929,1.52026676513855,0.00635792665045164,0.124387129084477,0.112486394584914,362,"tags=67%, list=38%, signal=43%","Meis2/Nfib/Fgfr2/Pax6/Isl1/Prom1/Smoc1/Cryba2/Nfix/Casz1/Bcl2/Megf11/Miat/Ptn/Notch2/Lmx1b/Hipk2/Mdm1/Nrp1/Rbp4/Ahi1/Chd7/Celf4/Ush1c"
"GO:0009743","GO:0009743","response to carbohydrate",38,0.434446842109973,1.52673718580143,0.00658100929623712,0.127121774507061,0.114959402896294,207,"tags=53%, list=22%, signal=43%","Nnat/Ghrl/Slc30a8/Gcg/Tcf7l2/Pdx1/Mlxipl/Abcc8/Zbtb20/Ppp3ca/Rfx6/Igf1r/Baiap3/Myt1/Acvr1c/Slc2a2/Pdk3/Birc5/Gck/Zfp36l1"
"GO:0042445","GO:0042445","hormone metabolic process",25,0.474006111057366,1.58076990763337,0.00680409202256532,0.129788055330433,0.117370587389252,337,"tags=68%, list=35%, signal=45%","Ins2/Pcsk2/Papss2/Slc30a8/Ghr/Slc16a10/Tcf7l2/Igf1r/Scg5/Cpe/Myt1/Pcsk1/Akr1cl/Ece1/Igf2/Cacna1a/Rbp4"
"GO:0032465","GO:0032465","regulation of cytokinesis",14,0.574369307951676,1.73197819279673,0.00710153576983998,0.131713014649222,0.119111376288287,215,"tags=64%, list=22%, signal=51%","Prc1/Cdc14b/Kif23/Racgap1/Incenp/Igf1r/Aurka/Birc5/Cdca8"
"GO:0043414","GO:0043414","macromolecule methylation",12,0.575942749569119,1.68505554994918,0.00702717482176607,0.131713014649222,0.119111376288287,383,"tags=83%, list=40%, signal=51%","Pax6/Gcg/Auts2/Gnas/Gspt1/Hells/Setbp1/Ezh2/H19/Rab3b"
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus",16,0.541124417926931,1.67145410990196,0.00717589672502863,0.131713014649222,0.119111376288287,189,"tags=62%, list=20%, signal=51%","Ghrl/Gcg/Tcf7l2/Pdx1/Abcc8/Rfx6/Baiap3/Myt1/Slc2a2/Birc5"
"GO:0090304","GO:0090304","nucleic acid metabolic process",226,0.319007740911335,1.267843393985,0.00725025768711313,0.131713014649222,0.119111376288287,525,"tags=63%, list=55%, signal=37%","Ins2/Meis2/Top2a/Nfib/Tox3/Runx1t1/Rbfox3/Hmga2/Cdc14b/Fgfr2/Pax6/Eya2/Cenpf/Cbfa2t2/Anxa2/Pim2/Maged2/Cdk1/Isl1/Tcf7l2/Pdx1/Mlxipl/Smc4/Etv1/Pak3/Wwc1/Zbtb20/Cbfa2t3/St18/Nfix/Pou6f2/A1cf/Atad2/Smarca1/Casz1/Ppp3ca/Auts2/Rfx6/Cks2/Igf1r/Cdk6/Gnas/Gspt1/Ehf/Myt1/Sox5/Cenpk/Actn4/Vdr/Foxa3/Akap17b/Hells/Birc5/Notch2/Anxa4/Wapl/Setbp1/E2f1/Zfp36l1/Drap1/Kif22/Clspn/Rfwd3/Ezh2/Cnot6l/Lmx1b/Pam/Pax4/Tshz1/Gars/Ncoa7/Kit/Ptbp3/Srsf2/Igf2/Lig1/Mcm7/Parm1/Gmnn/Celf3/H19/Elavl4/Hipk2/Myt1l/Smc2/Basp1/Ahi1/Litaf/Mcm6/Chd7/Foxo1/Cdh1/Lrp8/Celf4/Dek/Pkib/Hmgn3/Fmn2/Elp4/Clu/Rock1/Prim1/Mdk/Lmna/Cd200/Cat/Galr1/Stox1/Nucks1/Nasp/Zfhx3/Arid5b/Ins1/Ptprn/Irx2/Cdkn1a/Rcor2/Tcf20/Rrm1/Prdm16/Tgfbr1/Fhl2/Prox1/Atp8b1/Mapre3/Tipin/Pik3r1/Uhrf1/Mamld1/Atf3/Hdac6/Hnf1b/Nr2f6/Cdt1/Nr5a2/Ckap2/Ccnb1/Elf5/Tk1/Tshz3/Ssbp3/Mospd1"
"GO:0021846","GO:0021846","cell proliferation in forebrain",12,0.572293365520364,1.67437842127649,0.00784661089528252,0.14086974383766,0.127392035711646,93,"tags=42%, list=10%, signal=38%","Nfib/Hmga2/Fgfr2/Pax6/Nfix"
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity",25,0.470128140520336,1.56783720701069,0.00844443048259223,0.143180010182619,0.129481267399748,453,"tags=72%, list=47%, signal=39%","Ins2/Hmga2/Tcf7l2/Nfix/Ppp3ca/Igf1r/Anxa4/Ezh2/Kit/Hipk2/Lrp8/Hmgn3/Clu/Cd200/Cat/Arid5b/Ins1/Prox1"
"GO:0000819","GO:0000819","sister chromatid segregation",35,0.440553612709382,1.53038578981566,0.00844443048259223,0.143180010182619,0.129481267399748,232,"tags=51%, list=24%, signal=40%","Top2a/Prc1/Nusap1/Kif23/Cdk1/Smc4/Racgap1/Tpx2/Kifc1/Cenpe/Incenp/Cenpk/Birc5/Wapl/Spc24/Cdca8/Kif22/Cdc20"
"GO:0099536","GO:0099536","synaptic signaling",78,0.36045160352525,1.3587831648331,0.0081455205349003,0.143180010182619,0.129481267399748,350,"tags=53%, list=36%, signal=36%","Ghrl/Dcdc2a/Grin3a/Mapt/Shank2/Ncam1/Rph3al/Abcc8/Ica1/Ppp3ca/Igf1r/Rimbp2/Gria2/Baiap3/Grin2c/Snap25/Rap1b/Pclo/Atp2a2/Ptn/Mctp2/Cdc20/Ezh2/Syt7/Cadps/Stxbp1/Cdh2/Ptprn2/Gnai1/Kit/Stxbp5l/Dbn1/Camk2b/Gabrb3/Cacna1a/Tmem108/Synpr/Cplx2/Cdh1/Lrp8/Celf4"
"GO:0000278","GO:0000278","mitotic cell cycle",107,0.347343714979011,1.33604961428638,0.00829497547231816,0.143180010182619,0.129481267399748,524,"tags=69%, list=54%, signal=35%","Ins2/Meis2/Nfib/Prc1/Nusap1/Cdc14b/Fgfr2/Pax6/Cenpf/Pim2/Kif23/Tubb3/Cdk1/Smc4/Racgap1/Tpx2/Kifc1/Cenpe/Nfix/Mki67/Incenp/Ppp3ca/Bcl2/Cks2/Igf1r/Cdk6/Aurka/Trim35/Cenpk/Birc5/Wapl/Lmnb1/Spc24/E2f1/Zfp36l1/Cdca8/Kif22/Clspn/Rfwd3/Cdc20/Ezh2/Gnai1/Ccnb2/Cenph/Igf2/Lig1/Camk2b/Adamts1/Spc25/Smc2/Mcm6/Ush1c/Ccnd2/Rock1/Nek6/Stox1/Cep126/Nasp/Cdc25c/Nde1/Ins1/Cdkn1a/Rrm1/Tipin/Ncapd2/Cdt1/Ccnjl/Ndc80/Ckap2/Ccnb1/Tk1/Bora/Cenpw/Stmn1"
"GO:0071702","GO:0071702","organic substance transport",194,0.327405409004768,1.29647427270516,0.00829497547231816,0.143180010182619,0.129481267399748,460,"tags=57%, list=48%, signal=37%","Ins2/Nnat/Ghrl/Ank/Grin3a/Mapt/Hmga2/Gnao1/Cenpf/Anxa2/Slc30a8/Acsl1/Gcg/Sytl4/Cdk1/Isl1/Slc7a2/Slc16a10/Tcf7l2/Pdx1/Rph3al/Slc7a14/Mtch1/Wnk3/Abcc8/G6pc2/A1cf/Ppp3ca/Bcl2/Rfx6/Gnas/Baiap3/Scg5/Grin2c/Snap25/Cpe/Glud1/Myt1/Ap1s2/Acvr1c/Pclo/Krt18/Atp2a2/Actn4/Slc2a2/Syt13/Arg1/Sel1l/Vdr/Birc5/Emb/Gipr/Gck/Zfp36l1/Idh2/Pcsk1/Maob/Slc35b1/Pard3/Iapp/Syt7/Cadps/Ddc/Stxbp1/Stard10/Pex5l/Cacna2d1/Ptprn2/Dennd2a/Ndc1/Stxbp5l/Camk2b/Marcks/Cacna1a/Slc2a5/Arl6ip1/Ap3b2/Rbp4/Ahi1/Chga/Chd7/Foxo1/Cdh1/Hmgn3/Fmn2/Peg10/Clu/Slc16a12/Pde1c/Grb10/Rab3b/Lmna/Cd200/Wipf1/Galr1/Cck/Abcb9/Nasp/Agap3/Rab27b/Gpc3/Ins1/Ptprn/Cdkn1a/Ffar4/Immp1l/Zdhhc14/Mia3/Atp8b1/Desi1"
"GO:0051225","GO:0051225","spindle assembly",19,0.515627262914868,1.64255357338177,0.0090422511800096,0.15163159671093,0.137124248663882,280,"tags=63%, list=29%, signal=46%","Prc1/Kif23/Racgap1/Tpx2/Kifc1/Cenpe/Incenp/Aurka/Birc5/Cdca8/Cdc20/Ccnb2"
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process",12,0.568758696238868,1.66403691755156,0.00949061730540364,0.152449284295221,0.137863704015337,230,"tags=67%, list=24%, signal=51%","Isl1/Tcf7l2/Pdx1/Bcl2/Igf1r/Col18a1/Zfp36l1/Akr1cl"
