,gene_name,total_highly_variable,total_velocity_genes,total_velocity_r2,317s1_highly_variable,317s1_velocity_genes,317s1_velocity_r2,317s2_highly_variable,317s2_velocity_genes,317s2_velocity_r2,320s1_highly_variable,320s1_velocity_genes,320s1_velocity_r2,320s2_highly_variable,320s2_velocity_genes,320s2_velocity_r2,323s1_highly_variable,323s1_velocity_genes,323s1_velocity_r2,323s2_highly_variable,323s2_velocity_genes,323s2_velocity_r2,326s1_highly_variable,326s1_velocity_genes,326s1_velocity_r2,326s2_highly_variable,326s2_velocity_genes,326s2_velocity_r2,329s1_highly_variable,329s1_velocity_genes,329s1_velocity_r2,329s2_highly_variable,329s2_velocity_genes,329s2_velocity_r2,overdisp_S,overdisp_U,nonzero_S,nonzero_U
95,BC023829,True,True,0.49710601568222046,True,True,0.17779380083084106,True,True,0.28880423307418823,True,True,0.2879083752632141,True,True,0.23610460758209229,True,True,0.2531866431236267,True,True,0.31929636001586914,True,True,0.21957248449325562,True,True,0.21888279914855957,True,True,0.22955971956253052,True,True,0.1260715126991272,0.771627279376315,0.279404294985393,0.4464285714285714,0.036255411255411256
96,Bace2,True,True,0.5669487714767456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0326510885697185,0.0238647011975632,0.020833333333333336,0.008928571428571428
97,Baiap3,True,True,0.6121537089347839,True,True,0.45738667249679565,True,True,0.5821637809276581,True,True,0.49905920028686523,True,True,0.6519001126289368,True,True,0.5187727808952332,True,True,0.5423990190029144,True,True,0.5381117463111877,True,True,0.5508589148521423,True,True,0.497203528881073,True,True,0.5318927466869354,0.883687968068692,0.62406506084267,0.2775974025974026,0.4326298701298701
98,Basp1,True,True,0.5976403057575226,True,True,0.31910210847854614,True,True,0.1973053216934204,True,True,0.2423303723335266,True,True,0.1302173137664795,True,True,0.17279362678527832,True,True,0.3035215735435486,True,True,0.24964183568954468,True,True,0.2484217882156372,True,True,0.3078814148902893,True,True,0.2841407060623169,0.470709874388073,0.329520229610413,0.17748917748917747,0.108495670995671
99,Baz1a,True,True,0.2551190257072449,True,True,0.03811800479888916,,,,,,,,,,,,,,,,,,,True,True,0.09797632694244385,True,True,0.011925876140594482,True,True,0.10978090763092041,1.04750495815584,0.754926947856726,0.194534632034632,0.05546536796536797
100,Bcar3,True,True,0.3512990474700928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209148242891857,0.170729987480742,0.02489177489177489,0.029761904761904767
101,Bckdha,True,True,0.16528254747390747,,,,,,,True,True,0.01838982105255127,,,,,,,,,,,,,True,True,0.034827589988708496,,,,,,,4.65550516031078,0.664308296442838,0.38879870129870125,0.07873376623376624
102,Bcl11b,True,True,0.22054457664489746,True,True,0.035360515117645264,,,,True,True,0.08661001920700073,True,True,0.04153388738632202,,,,True,True,0.05672454833984375,,,,,,,True,True,0.04867982864379883,True,True,0.03427082300186157,0.565651799827279,0.418638569384501,0.10606060606060608,0.048701298701298704
103,Bcl2,True,True,0.7798279821872711,True,True,0.6277909278869629,True,True,0.5669496357440948,True,True,0.5362911820411682,True,True,0.5783908665180206,True,True,0.47527676820755005,True,True,0.6866422891616821,True,True,0.6071418523788452,True,True,0.5525085628032684,True,True,0.5699619948863983,True,True,0.48734575510025024,0.23714832617253,0.185201227210658,0.10524891774891776,0.10795454545454546
104,Bcl2l14,True,True,0.4715462923049927,,,,,,,,,,,,,True,True,0.196841299533844,,,,,,,,,,True,True,0.2661364674568176,,,,0.31854256490973,0.103079493446412,0.10010822510822512,0.019751082251082252
105,Bcl7a,True,True,0.08312088251113892,,,,,,,,,,,,,,,,,,,,,,True,True,0.05053603649139404,,,,,,,2.55006942822795,0.658276269635792,0.2767857142857143,0.04897186147186147
106,Bco1,True,True,0.03209751844406128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51546931936263,0.213968772057351,0.06141774891774891,0.02353896103896104
107,Bdnf,True,True,0.07140129804611206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221553067850802,0.0914428731654147,0.10091991341991344,0.006764069264069264
108,Bend7,True,True,0.5351197123527527,True,True,0.0746728777885437,True,True,0.1671087145805359,True,True,0.20768088102340698,True,True,0.1388798952102661,,,,True,True,0.26218080520629883,True,True,0.20940494537353516,True,True,0.22942441701889038,True,True,0.23561358451843262,,,,1.21409453521669,0.76837528957486,0.14637445887445888,0.16260822510822515
109,Bicc1,True,True,0.9516072608530521,True,True,0.8810103684663773,True,True,0.8754008933901787,True,True,0.8798265606164932,True,True,0.8703356236219406,True,True,0.8643946051597595,True,True,0.8530203700065613,True,True,0.884126141667366,True,True,0.8711738288402557,True,True,0.8755878433585167,True,True,0.8731612116098404,0.308132122615244,0.328395764173753,0.40936147186147187,0.46266233766233766
110,Birc5,True,True,0.5707846879959106,True,True,0.38294607400894165,True,True,0.49317193031311035,True,True,0.44804108142852783,True,True,0.4040454030036926,True,True,0.45604926347732544,True,True,0.46147966384887695,True,True,0.331906795501709,True,True,0.47058558464050293,True,True,0.49912893772125244,True,True,0.4220685362815857,0.0981066769758132,0.0870190610608227,0.19886363636363638,0.01433982683982684
111,Blnk,True,True,0.37524348497390747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29532525858127,0.152670864100733,0.057900432900432904,0.029491341991341992
112,Bmp1,,,,,,,True,True,0.19363254308700562,True,True,0.16690409183502197,,,,,,,True,True,0.03405040502548218,True,True,0.07504385709762573,True,True,0.09113633632659912,True,True,0.046360790729522705,True,True,0.012379884719848633,2.4260631998824,1.96327071511448,0.2537878787878788,0.1682900432900433
113,Bmp7,True,True,0.01539456844329834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482881390677147,0.169852667169476,0.17316017316017318,0.017586580086580088
114,Bora,True,True,0.5829720199108124,True,True,0.1547759771347046,True,True,0.20033681392669678,True,True,0.2279084324836731,,,,True,True,0.22026938199996948,,,,,,,True,True,0.28532636165618896,True,True,0.08441680669784546,True,True,0.3733551502227783,0.162465354887882,0.211664680713849,0.04301948051948053,0.09713203463203463
115,Btbd11,True,True,0.6506295204162598,,,,,,,True,True,0.19336456060409546,,,,,,,,,,True,True,0.4105910658836365,,,,,,,,,,0.100912940321843,0.0866256611957143,0.010010822510822512,0.06358225108225109
116,Btbd17,True,True,0.703198254108429,True,True,0.5229001641273499,True,True,0.6867755055427551,True,True,0.617889791727066,True,True,0.3126378059387207,True,True,0.5024476051330566,True,True,0.46858280897140503,True,True,0.5837486088275909,True,True,0.5564131736755371,True,True,0.5775182545185089,True,True,0.4178808927536011,0.199397274592137,0.242153517034788,0.37283549783549785,0.030032467532467536
117,Bub1b,True,True,0.4892086386680603,,,,,,,True,True,0.42964792251586914,,,,,,,,,,,,,,,,,,,,,,0.119555539800304,0.101852379263386,0.0762987012987013,0.012175324675324676
118,C1galt1,True,True,0.06842184066772461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3513759255823,0.448263587563855,0.1396103896103896,0.05438311688311688
119,Cacna1a,True,True,0.6002433598041534,True,True,0.3214682340621948,True,True,0.24038249254226685,True,True,0.3594367504119873,True,True,0.2560746669769287,True,True,0.33956581354141235,True,True,0.3260156512260437,True,True,0.26030433177948,True,True,0.2758129835128784,True,True,0.07039374113082886,True,True,0.4019089937210083,1.4304949503898,0.491039771413597,0.0836038961038961,0.5370670995670996
120,Cacna1c,True,True,0.16900581121444702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556358302680118,0.397169943644654,0.02056277056277056,0.35579004329004327
121,Cacna1d,True,True,0.0525166392326355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17432015088822,0.917860058648686,0.05465367965367965,0.3528138528138528
122,Cacna2d1,True,True,0.48091423511505127,True,True,0.3732094168663025,True,True,0.3549533486366272,True,True,0.42354369163513184,True,True,0.3122732639312744,True,True,0.47085660696029663,True,True,0.3315964341163635,True,True,0.35810405015945435,True,True,0.3350714445114136,True,True,0.3188868761062622,True,True,0.3800327777862549,0.774270793539428,0.411028731694269,0.2540584415584416,0.5700757575757576
123,Cacng4,True,True,0.25453972816467285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208698073796271,0.121939102105356,0.03463203463203463,0.035443722943722944
124,Cadps,True,True,0.5568152070045471,True,True,0.4228898286819458,True,True,0.3722512125968933,True,True,0.2493247389793396,True,True,0.3449251055717468,True,True,0.3933746814727783,True,True,0.44737958908081055,True,True,0.3831581473350525,True,True,0.2791026830673218,True,True,0.31995391845703125,True,True,0.3759494423866272,0.922838525359815,0.596108479283,0.21347402597402598,0.6190476190476191
125,Calcoco1,True,True,0.14000552892684937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99746301401964,0.38254789181465,0.13717532467532467,0.032467532467532464
126,Cald1,True,True,0.07204568386077881,True,True,0.09542995691299438,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388095045058501,0.163117275099506,0.1718073593073593,0.04301948051948053
127,Calml4,True,True,0.14806020259857178,,,,,,,,,,,,,,,,,,,True,True,0.05553328990936279,,,,,,,,,,0.236054763293423,0.0507503854436842,0.13446969696969696,0.010010822510822512
128,Camk2b,True,True,0.5504765510559082,True,True,0.3714490532875061,True,True,0.3172539472579956,True,True,0.2422899603843689,True,True,0.4538445472717285,True,True,0.23997598886489868,True,True,0.327645480632782,True,True,0.3221086859703064,True,True,0.3542661666870117,True,True,0.27233850955963135,True,True,0.31594449281692505,0.601963481989586,0.409056527814875,0.2102272727272727,0.0854978354978355
129,Canx,,,,,,,True,True,0.0716370940208435,,,,,,,True,True,0.04282212257385254,,,,,,,,,,,,,,,,2.60272139342752,0.901467042414869,0.7248376623376622,0.17775974025974026
130,Car8,True,True,0.04144752025604248,,,,True,True,0.012509047985076904,,,,,,,,,,True,True,0.015549778938293457,True,True,0.030171871185302734,,,,True,True,0.07204598188400269,,,,0.464030386013454,0.202965470216729,0.1433982683982684,0.045995670995671
131,Casc5,,,,True,True,0.43222272396087646,,,,True,True,0.6971235573291779,,,,,,,True,True,0.6194096505641937,,,,,,,,,,True,True,0.5894203782081604,0.0782455841472343,0.0689944752361801,0.04843073593073593,0.029761904761904764
132,Casd1,True,True,0.11498129367828369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90281226777717,0.777563639280207,0.15557359307359309,0.11011904761904763
133,Casp8,,,,,,,,,,,,,True,True,0.0651329755783081,,,,,,,,,,,,,,,,,,,0.555056581133531,0.16038501532152,0.17694805194805197,0.034361471861471864
134,Casz1,True,True,0.8049995005130768,True,True,0.5618944764137268,True,True,0.555824488401413,True,True,0.5977210998535156,True,True,0.5164425373077393,True,True,0.5590341091156006,True,True,0.6132738292217255,True,True,0.585725337266922,True,True,0.5834470391273499,True,True,0.4965342879295349,True,True,0.6314951777458191,0.733635497581246,0.58867446678155,0.27489177489177485,0.21590909090909088
135,Cat,True,True,0.5029516816139221,True,True,0.12737810611724854,True,True,0.09815800189971924,True,True,0.1958879828453064,True,True,0.19387078285217285,True,True,0.16479462385177612,True,True,0.06736671924591064,True,True,0.23658877611160278,True,True,0.21702396869659424,True,True,0.12794679403305054,True,True,0.2194427251815796,0.523102572105948,0.294742639532651,0.38257575757575757,0.04897186147186147
136,Cbfa2t2,True,True,0.8129913955926895,True,True,0.6845532357692719,True,True,0.6961188018321991,True,True,0.737398236989975,True,True,0.6918191909790039,True,True,0.6810898780822754,True,True,0.7055323421955109,True,True,0.6996052861213684,True,True,0.7226895093917847,True,True,0.7202163338661194,True,True,0.6354210376739502,1.00824763948439,0.98740219326149,0.2708333333333333,0.5143398268398268
137,Cbfa2t3,True,True,0.7331235408782959,True,True,0.4449917674064636,True,True,0.6483121812343597,True,True,0.5415382981300354,True,True,0.6646782159805298,True,True,0.596776932477951,True,True,0.6113541126251221,True,True,0.5930153429508209,True,True,0.6789044737815857,True,True,0.6901074051856995,True,True,0.6127091646194458,0.376638903042939,0.249541641517365,0.2862554112554112,0.09226190476190477
138,Ccdc34,True,True,0.19666606187820435,,,,,,,True,True,0.04499661922454834,,,,True,True,0.016251325607299805,,,,True,True,0.1292201280593872,,,,True,True,0.01124727725982666,,,,0.882669653594696,0.301853955223778,0.43560606060606055,0.026785714285714288
139,Ccdc64,True,True,0.04883652925491333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48523108766274,0.512293393726396,0.06006493506493507,0.07034632034632035
140,Cck,True,True,0.35001319646835327,True,True,0.16526329517364502,True,True,0.33605557680130005,True,True,0.27826428413391113,True,True,0.17403966188430786,True,True,0.061414897441864014,True,True,0.1609790325164795,True,True,0.12799102067947388,True,True,0.47490161657333374,True,True,0.133189857006073,True,True,0.3522716164588928,0.222827327564587,0.0836017452536716,0.5413961038961038,0.006493506493506494
141,Ccl4,True,True,0.9962030181195587,,,,True,True,0.996951112523675,,,,,,,,,,,,,,,,,,,,,,,,,9.70168021108381e-05,5.11917565615997e-05,0.0005411255411255411,0.00027056277056277056
142,Ccl9,True,True,0.9902693890035152,,,,,,,,,,,,,,,,True,True,0.9999999999999978,,,,True,True,0.9920467417687178,,,,True,True,0.9999999999999825,0.0003216319424905,inf,0.0010822510822510823,0.00027056277056277056
143,Ccnb1,True,True,0.696182131767273,True,True,0.4064443111419678,True,True,0.4150441288948059,True,True,0.3441915512084961,,,,,,,True,True,0.48210203647613525,True,True,0.3319740295410156,True,True,0.2999298572540283,True,True,0.3602604269981384,,,,0.0621074044299014,0.0255140580626682,0.11580086580086581,0.005140692640692641
144,Ccnb2,True,True,0.3663720488548279,True,True,0.40634387731552124,True,True,0.24617165327072144,True,True,0.45404475927352905,True,True,0.328490674495697,True,True,0.3756691813468933,True,True,0.24074327945709229,True,True,0.3474388122558594,True,True,0.3035125732421875,True,True,0.29241955280303955,True,True,0.42602455615997314,0.0885850702381665,0.0583378230989137,0.14366883116883117,0.017316017316017316
145,Ccnd1,True,True,0.1641075611114502,,,,True,True,0.09950453042984009,True,True,0.033425092697143555,,,,,,,,,,,,,,,,,,,True,True,0.16312098503112793,0.167756288976058,inf,0.2962662337662338,0.003246753246753247
146,Ccnd2,True,True,0.5065626204013824,True,True,0.255682110786438,True,True,0.2339688539505005,True,True,0.23958951234817505,True,True,0.1739843487739563,True,True,0.18653732538223267,True,True,0.19913548231124878,True,True,0.21943658590316772,True,True,0.05393487215042114,True,True,0.27829980850219727,True,True,0.09909141063690186,0.2613774648094,0.247993536611586,0.3676948051948052,0.035173160173160176
147,Ccne2,True,True,0.33000946044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165566065099666,0.133973533496457,0.06520562770562771,0.017586580086580088
148,Ccnjl,True,True,0.22345149517059326,True,True,0.17003846168518066,True,True,0.012721836566925049,True,True,0.02974456548690796,True,True,0.14025014638900757,True,True,0.030609071254730225,True,True,0.09980535507202148,True,True,0.09362280368804932,,,,,,,True,True,0.2461579442024231,0.603510120379409,0.547023481388127,0.10687229437229437,0.09469696969696971
149,Cd164l2,True,True,0.355787456035614,True,True,0.18127191066741943,,,,True,True,0.021748602390289307,True,True,0.03736555576324463,True,True,0.08130234479904175,True,True,0.07151103019714355,,,,True,True,0.0786704421043396,,,,True,True,0.0601157546043396,2.19831582784046,0.821943781076382,0.108495670995671,0.2316017316017316
150,Cd200,True,True,0.5116441547870636,True,True,0.1679610013961792,True,True,0.2153809666633606,True,True,0.0519680380821228,True,True,0.2826228737831116,True,True,0.16809654235839844,True,True,0.195764422416687,True,True,0.19838929176330566,True,True,0.14627331495285034,True,True,0.02836477756500244,True,True,0.26799696683883667,0.602352841335771,0.244665123103063,0.378517316017316,0.05600649350649351
151,Cd47,True,True,0.14829134941101074,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,0.022500932216644287,2.1909101979819,0.520667077137548,0.4935064935064935,0.04166666666666667
152,Cdc14b,True,True,0.8355899006128311,True,True,0.698986291885376,True,True,0.7359570264816284,True,True,0.7574107497930527,True,True,0.678591787815094,True,True,0.6556152105331421,True,True,0.78029765188694,True,True,0.7450765669345856,True,True,0.701570600271225,True,True,0.6814382970333099,True,True,0.7618324607610703,0.370331726342431,0.620910132411479,0.25757575757575757,0.30194805194805197
153,Cdc20,True,True,0.6419982612133026,True,True,0.4743958115577698,True,True,0.48527294397354126,True,True,0.31753313541412354,True,True,0.4086821675300598,True,True,0.38607221841812134,True,True,0.3195495009422302,True,True,0.3744809627532959,True,True,0.467121422290802,True,True,0.3395988345146179,True,True,0.3957507014274597,0.0707677462495104,0.0350760829791824,0.13933982683982682,0.012175324675324676
154,Cdc25b,True,True,0.13037681579589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138365156970209,0.154715530809512,0.04897186147186147,0.012175324675324676
155,Cdc25c,True,True,0.6703626811504364,True,True,0.5599777698516846,True,True,0.5274484753608704,True,True,0.4263004660606384,True,True,0.4212532639503479,True,True,0.42952293157577515,,,,True,True,0.5102165043354034,True,True,0.51972496509552,True,True,0.4004742503166199,True,True,0.5272080302238464,0.053329523034346,0.0304984664810818,0.03896103896103896,0.018939393939393936
156,Cdc42ep1,True,True,0.7159590423107147,True,True,0.5593470335006714,True,True,0.47195011377334595,True,True,0.5972548425197601,True,True,0.5422599017620087,True,True,0.625495582818985,True,True,0.5238294005393982,True,True,0.5349151194095612,True,True,0.5282278954982758,True,True,0.5529336631298065,True,True,0.4673517346382141,0.329372538342347,0.22240273490501,0.19642857142857145,0.06331168831168832
