"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006725","GO:0006725","cellular aromatic compound metabolic process",264,0.326678047627503,1.29783903471079,0.00260837696028983,0.082050466555204,0.0691190050346824,335,"tags=46%, list=36%, signal=41%","Ins2/Gnas/Isl1/Hmgn3/Maged2/H19/Gch1/Meis2/Akr1c19/Cks2/Nudt19/Birc5/Pax4/Pdx1/Anxa4/Gars/Cdk1/Anxa2/Runx1t1/Acly/Top2a/Sult2b1/Cdc14b/Gmnn/Smarca1/Tyms/Smc4/Zbtb20/Lig1/Dek/Cd200/Celf3/Gspt1/Cenpf/Pim2/Idh2/Pax6/Foxa3/Cnot6l/Cat/Pam/Pdk3/Tox3/Pak3/Ppp3ca/Smc2/Ptbp3/Parm1/Litaf/Cbfa2t3/Papss2/Mcm6/Rock1/Gstz1/Drap1/Etv1/Lmna/Auts2/Nasp/Tshz1/Dtymk/Actn4/Zfp36l1/Wapl/Mcm7/Casz1/Chd7/Ezh2/Wwc1/Cdh1/Prim1/Hells/Hmga2/Ddc/Entpd3/Adk/Kif22/Mlxipl/Atad2/Akap17b/Elp4/Pkib/Acsl1/Cenpk/Slc16a10/Vdr/Akr1cl/Rfwd3/E2f1/Maob/Celf4/St18/Fmo2/Nfib/Elavl4/Foxo1/Ehf/Basp1/Ncoa7/Clspn/A1cf/Igf2/Ahi1/Cbfa2t2/Kit/Myt1/Sox5/Rfx6/Galr1/Rbfox3/Pou6f2/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6/Gck/Stox1/Tcf7l2/Bcl2/Igf1r"
"GO:0003300","GO:0003300","cardiac muscle hypertrophy",13,0.594212988329261,1.78666961643835,0.00279336523532922,0.0842083228233621,0.0709367750550709,257,"tags=69%, list=28%, signal=51%","Ppp3ca/Rock1/Ece1/Lmna/Ezh2/Adk/Errfi1/Atp2a2/Foxo1"
"GO:0050714","GO:0050714","positive regulation of protein secretion",28,0.475381521396313,1.59387741670479,0.00275636756477388,0.0842083228233621,0.0709367750550709,332,"tags=68%, list=36%, signal=45%","Ghrl/Ins2/Nnat/Gnas/Isl1/Glud1/Pdx1/Rph3al/Sytl4/Abcc8/Pcsk1/Slc30a8/Slc2a2/Baiap3/A1cf/Rfx6/Gipr/Gck/Tcf7l2"
"GO:0051302","GO:0051302","regulation of cell division",21,0.523850272951545,1.69229158264055,0.00294135598648835,0.0868600431111969,0.0731705742718263,335,"tags=71%, list=36%, signal=47%","Ptn/Birc5/Cdc14b/Cdca8/Pax6/Cat/Racgap1/Prc1/Aurka/Incenp/Kif23/Igf2/Klhl13/Fgfr2/Igf1r"
"GO:0014896","GO:0014896","muscle hypertrophy",14,0.575903059084891,1.75350110361482,0.00331133326608089,0.0871181679276191,0.0733880176482617,257,"tags=64%, list=28%, signal=47%","Ppp3ca/Rock1/Ece1/Lmna/Ezh2/Adk/Errfi1/Atp2a2/Foxo1"
"GO:0014897","GO:0014897","striated muscle hypertrophy",14,0.575903059084891,1.75350110361482,0.00331133326608089,0.0871181679276191,0.0733880176482617,257,"tags=64%, list=28%, signal=47%","Ppp3ca/Rock1/Ece1/Lmna/Ezh2/Adk/Errfi1/Atp2a2/Foxo1"
"GO:0015833","GO:0015833","peptide transport",55,0.407368696025911,1.48257676025093,0.00305234911522392,0.0871181679276191,0.0733880176482617,412,"tags=69%, list=44%, signal=41%","Ghrl/Nnat/Gnas/Isl1/Hmgn3/Cpe/Glud1/Birc5/Pdx1/Rph3al/Sytl4/Abcc8/Ppp3ca/G6pc2/Slc30a8/Slc2a2/Syt7/Chd7/Hmga2/Baiap3/Slc16a10/Foxo1/Gnao1/Myt1/Rfx6/Pclo/Gipr/Gck/Acvr1c/Tcf7l2/Abcb9/Snap25/Pex5l/Ptprn2/Stxbp5l/Pde1c/Ffar4/Ptprn"
"GO:0007268","GO:0007268","chemical synaptic transmission",75,0.382999992133184,1.42674748037226,0.00323733777054983,0.0871181679276191,0.0733880176482617,398,"tags=59%, list=43%, signal=36%","Ghrl/Rap1b/Ptn/Dbn1/Cdc20/Rph3al/Cplx2/Abcc8/Ppp3ca/Mapt/Gnai1/Syt7/Dcdc2a/Rab3b/Ezh2/Cdh1/Camk2b/Ncam1/Baiap3/Atp2a2/Ica1/Stxbp1/Celf4/Grin3a/Kit/Pclo/Rimbp2/Lrp8/Gria2/Kcnc3/Cadps/Igf1r/Grin2c/Snap25/Synpr/Gabrb3/Shank2/Mctp2/Cdh2/Ptprn2/Stxbp5l/Cacna1a/Tmem108/Scgn"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",75,0.382999992133184,1.42674748037226,0.00323733777054983,0.0871181679276191,0.0733880176482617,398,"tags=59%, list=43%, signal=36%","Ghrl/Rap1b/Ptn/Dbn1/Cdc20/Rph3al/Cplx2/Abcc8/Ppp3ca/Mapt/Gnai1/Syt7/Dcdc2a/Rab3b/Ezh2/Cdh1/Camk2b/Ncam1/Baiap3/Atp2a2/Ica1/Stxbp1/Celf4/Grin3a/Kit/Pclo/Rimbp2/Lrp8/Gria2/Kcnc3/Cadps/Igf1r/Grin2c/Snap25/Synpr/Gabrb3/Shank2/Mctp2/Cdh2/Ptprn2/Stxbp5l/Cacna1a/Tmem108/Scgn"
"GO:0099537","GO:0099537","trans-synaptic signaling",75,0.382999992133184,1.42674748037226,0.00323733777054983,0.0871181679276191,0.0733880176482617,398,"tags=59%, list=43%, signal=36%","Ghrl/Rap1b/Ptn/Dbn1/Cdc20/Rph3al/Cplx2/Abcc8/Ppp3ca/Mapt/Gnai1/Syt7/Dcdc2a/Rab3b/Ezh2/Cdh1/Camk2b/Ncam1/Baiap3/Atp2a2/Ica1/Stxbp1/Celf4/Grin3a/Kit/Pclo/Rimbp2/Lrp8/Gria2/Kcnc3/Cadps/Igf1r/Grin2c/Snap25/Synpr/Gabrb3/Shank2/Mctp2/Cdh2/Ptprn2/Stxbp5l/Cacna1a/Tmem108/Scgn"
"GO:0032259","GO:0032259","methylation",13,0.586798282753393,1.76437520445572,0.00338532877882089,0.087474477552747,0.0736881715389962,198,"tags=69%, list=21%, signal=55%","Gnas/H19/Tyms/Gspt1/Pax6/Auts2/Rab3b/Ezh2/Hells"
"GO:0043500","GO:0043500","muscle adaptation",13,0.584739190642247,1.75818396093751,0.00349632207780768,0.0887575095892582,0.074768992910458,257,"tags=69%, list=28%, signal=51%","Ppp3ca/Rock1/Ece1/Lmna/Ezh2/Adk/Errfi1/Atp2a2/Foxo1"
"GO:1905818","GO:1905818","regulation of chromosome separation",16,0.558872491895466,1.73356980100773,0.00371830877156615,0.092765392973383,0.0781452188289219,183,"tags=56%, list=20%, signal=46%","Birc5/Cdc20/Spc24/Smc4/Spc25/Cdca8/Smc2/Cenpe/Incenp"
"GO:0090307","GO:0090307","mitotic spindle assembly",11,0.623234040682501,1.82105962274937,0.00412710749544871,0.0930752004565609,0.078406199489832,186,"tags=73%, list=20%, signal=59%","Birc5/Cdc20/Cdca8/Tpx2/Racgap1/Prc1/Incenp/Kif23"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",12,0.596589917226027,1.76858099579642,0.00420146779888697,0.0930752004565609,0.078406199489832,236,"tags=67%, list=25%, signal=50%","Isl1/Pdk3/Actn4/Ezh2/Hmga2/Stard10/Vdr/Akr1cl"
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process",13,0.57719302609228,1.73549428032319,0.00479635132907389,0.0930752004565609,0.078406199489832,225,"tags=46%, list=24%, signal=35%","Nudt19/Acly/Sult2b1/Pdk3/Papss2/Acsl1"
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process",13,0.57719302609228,1.73549428032319,0.00479635132907389,0.0930752004565609,0.078406199489832,225,"tags=46%, list=24%, signal=35%","Nudt19/Acly/Sult2b1/Pdk3/Papss2/Acsl1"
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process",13,0.57719302609228,1.73549428032319,0.00479635132907389,0.0930752004565609,0.078406199489832,225,"tags=46%, list=24%, signal=35%","Nudt19/Acly/Sult2b1/Pdk3/Papss2/Acsl1"
"GO:0051100","GO:0051100","negative regulation of binding",13,0.5722256550421,1.72055847261915,0.00598612244424826,0.0930752004565609,0.078406199489832,255,"tags=69%, list=27%, signal=51%","Pim2/Ppp3ca/Rock1/Aurka/Wapl/Hmga2/Atp2a2/E2f1/Nfib"
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint signaling",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0051306","GO:0051306","mitotic sister chromatid separation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0051985","GO:0051985","negative regulation of chromosome segregation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0071173","GO:0071173","spindle assembly checkpoint signaling",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0071174","GO:0071174","mitotic spindle checkpoint signaling",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:1905819","GO:1905819","negative regulation of chromosome separation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation",12,0.57997163622001,1.71931637512247,0.00643228752291368,0.0930752004565609,0.078406199489832,183,"tags=58%, list=20%, signal=47%","Birc5/Cdc20/Spc24/Spc25/Cdca8/Cenpe/Incenp"
"GO:0140013","GO:0140013","meiotic nuclear division",16,0.548530198153585,1.70148898049129,0.00494507246726243,0.0930752004565609,0.078406199489832,269,"tags=75%, list=29%, signal=54%","Cks2/Birc5/Cdc20/Top2a/Smc4/Ccnb2/Smc2/Cenpe/Aurka/Incenp/Camk2b/Ndc1"
"GO:0016071","GO:0016071","mRNA metabolic process",22,0.520952449034721,1.69421594419697,0.00412710749544871,0.0930752004565609,0.078406199489832,297,"tags=64%, list=32%, signal=44%","Anxa2/Celf3/Gspt1/Cnot6l/Ptbp3/Rock1/Zfp36l1/Akap17b/Vdr/E2f1/Celf4/Elavl4/A1cf/Rbfox3"
"GO:0051321","GO:0051321","meiotic cell cycle",26,0.477757650268068,1.58245161753344,0.0047219907940994,0.0930752004565609,0.078406199489832,208,"tags=58%, list=22%, signal=46%","Cks2/Birc5/Cdc20/Top2a/Smc4/Ccnb2/Smc2/Mki67/Mcm6/Cenpe/Aurka/Mcm7/Incenp/Hmga2/Camk2b"
"GO:0007269","GO:0007269","neurotransmitter secretion",24,0.476651191337903,1.56035649309891,0.00576304005991317,0.0930752004565609,0.078406199489832,392,"tags=75%, list=42%, signal=44%","Rap1b/Rph3al/Cplx2/Abcc8/Syt7/Baiap3/Atp2a2/Ica1/Stxbp1/Pclo/Rimbp2/Kcnc3/Cadps/Snap25/Mctp2/Ptprn2/Stxbp5l/Cacna1a"
"GO:0099643","GO:0099643","signal release from synapse",24,0.476651191337903,1.56035649309891,0.00576304005991317,0.0930752004565609,0.078406199489832,392,"tags=75%, list=42%, signal=44%","Rap1b/Rph3al/Cplx2/Abcc8/Syt7/Baiap3/Atp2a2/Ica1/Stxbp1/Pclo/Rimbp2/Kcnc3/Cadps/Snap25/Mctp2/Ptprn2/Stxbp5l/Cacna1a"
"GO:0090068","GO:0090068","positive regulation of cell cycle process",37,0.448825865010525,1.55837967472264,0.00390402681091231,0.0930752004565609,0.078406199489832,208,"tags=51%, list=22%, signal=41%","Ins2/Birc5/Ccnd2/Cdk1/Cdc20/Cdc14b/Smc4/Adamts1/Cdca8/Smc2/Lmnb1/Nusap1/Racgap1/Cenpe/Aurka/Ezh2/Incenp/Kif23/Camk2b"
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly",32,0.455366888065438,1.5549684121044,0.00501943306845485,0.0930752004565609,0.078406199489832,284,"tags=59%, list=31%, signal=43%","Birc5/Cdc20/Tpm1/Cdca8/Ccnb2/Cnot6l/Tpx2/Racgap1/Prc1/Wnk3/Cenpe/Aurka/Csrp1/Incenp/Kif23/Cenpk/Cenph/Kifc1/Mdm1"
"GO:0006836","GO:0006836","neurotransmitter transport",29,0.457534839262584,1.54174688045224,0.00531687566626503,0.0930752004565609,0.078406199489832,392,"tags=69%, list=42%, signal=41%","Rap1b/Rph3al/Cplx2/Abcc8/Syt7/Rab3b/Ddc/Baiap3/Atp2a2/Ica1/Stxbp1/Pclo/Rimbp2/Kcnc3/Cadps/Snap25/Mctp2/Ptprn2/Stxbp5l/Cacna1a"
"GO:0050890","GO:0050890","cognition",35,0.445055345937143,1.53580033138289,0.00628356578790411,0.0930752004565609,0.078406199489832,368,"tags=66%, list=40%, signal=41%","Ghrl/Gnas/Meis2/Ptn/Ccnd2/Pax6/Abcc8/Mapt/Dcdc2a/Chd7/Lamb1/Ncam1/St3gal4/Elavl4/Igf2/Kit/Rcan2/Ap1s2/Nfix/Snap25/Lmx1b/Gabrb3/Shank2"
"GO:0046879","GO:0046879","hormone secretion",59,0.400541576340724,1.46764141983648,0.00397838699935175,0.0930752004565609,0.078406199489832,412,"tags=68%, list=44%, signal=40%","Ghrl/Nnat/Gnas/Isl1/Hmgn3/Cpe/Glud1/Birc5/Pdx1/Rph3al/Sytl4/Abcc8/Ppp3ca/G6pc2/Scg5/Slc30a8/Slc2a2/Syt7/Chd7/Hmga2/Baiap3/Slc16a10/Vdr/Foxo1/Gnao1/Myt1/Rfx6/Galr1/Pclo/Gipr/Gck/Acvr1c/Tcf7l2/Snap25/Pex5l/Ptprn2/Stxbp5l/Pde1c/Ffar4/Ptprn"
"GO:0002790","GO:0002790","peptide secretion",54,0.403140343846756,1.46425090548346,0.00516815433041816,0.0930752004565609,0.078406199489832,412,"tags=69%, list=44%, signal=40%","Ghrl/Nnat/Gnas/Isl1/Hmgn3/Cpe/Glud1/Birc5/Pdx1/Rph3al/Sytl4/Abcc8/Ppp3ca/G6pc2/Slc30a8/Slc2a2/Syt7/Chd7/Hmga2/Baiap3/Slc16a10/Foxo1/Gnao1/Myt1/Rfx6/Pclo/Gipr/Gck/Acvr1c/Tcf7l2/Snap25/Pex5l/Ptprn2/Stxbp5l/Pde1c/Ffar4/Ptprn"
"GO:0050767","GO:0050767","regulation of neurogenesis",49,0.406873514487168,1.46133634554709,0.00546559706996485,0.0930752004565609,0.078406199489832,317,"tags=51%, list=34%, signal=35%","Map1b/Ptn/Marcks/Anxa2/Dbn1/Idh2/Pax6/Pak3/Abcc8/Ppp3ca/Dll3/Dusp10/Mapt/Casz1/Chd7/Ezh2/Cdh1/Hmga2/Camk2b/Nrp1/Dab1/E2f1/Kit/Lrp8/Notch2"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",57,0.396478370460159,1.45021785529894,0.00427582813668344,0.0930752004565609,0.078406199489832,398,"tags=61%, list=43%, signal=37%","Ghrl/Rap1b/Ptn/Dbn1/Cdc20/Cplx2/Ppp3ca/Mapt/Gnai1/Syt7/Cdh1/Camk2b/Ncam1/Baiap3/Atp2a2/Ica1/Stxbp1/Celf4/Grin3a/Kit/Pclo/Lrp8/Gria2/Kcnc3/Igf1r/Grin2c/Snap25/Synpr/Shank2/Mctp2/Cdh2/Stxbp5l/Cacna1a/Tmem108/Scgn"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",57,0.396478370460159,1.45021785529894,0.00427582813668344,0.0930752004565609,0.078406199489832,398,"tags=61%, list=43%, signal=37%","Ghrl/Rap1b/Ptn/Dbn1/Cdc20/Cplx2/Ppp3ca/Mapt/Gnai1/Syt7/Cdh1/Camk2b/Ncam1/Baiap3/Atp2a2/Ica1/Stxbp1/Celf4/Grin3a/Kit/Pclo/Lrp8/Gria2/Kcnc3/Igf1r/Grin2c/Snap25/Synpr/Shank2/Mctp2/Cdh2/Stxbp5l/Cacna1a/Tmem108/Scgn"
"GO:0009914","GO:0009914","hormone transport",60,0.395025780881716,1.44845470930563,0.00509379368979664,0.0930752004565609,0.078406199489832,412,"tags=67%, list=44%, signal=40%","Ghrl/Nnat/Gnas/Isl1/Hmgn3/Cpe/Glud1/Birc5/Pdx1/Rph3al/Sytl4/Abcc8/Ppp3ca/G6pc2/Scg5/Slc30a8/Slc2a2/Syt7/Chd7/Hmga2/Baiap3/Slc16a10/Vdr/Foxo1/Gnao1/Myt1/Rfx6/Galr1/Pclo/Gipr/Gck/Acvr1c/Tcf7l2/Snap25/Pex5l/Ptprn2/Stxbp5l/Pde1c/Ffar4/Ptprn"
"GO:0010817","GO:0010817","regulation of hormone levels",77,0.381860352891249,1.42619512712247,0.004498909339188,0.0930752004565609,0.078406199489832,412,"tags=65%, list=44%, signal=39%","Ghrl/Ins2/Nnat/Gnas/Isl1/Hmgn3/Cpe/Pcsk2/Glud1/Birc5/Pdx1/Rph3al/Sytl4/Abcc8/Ppp3ca/Papss2/Pcsk1/G6pc2/Ece1/Scg5/Slc30a8/Slc2a2/Syt7/Chd7/Ghr/Hmga2/Baiap3/Slc16a10/Vdr/Akr1cl/Foxo1/Gnao1/Igf2/Myt1/Rfx6/Galr1/Pclo/Gipr/Gck/Acvr1c/Tcf7l2/Igf1r/Snap25/Pex5l/Ptprn2/Stxbp5l/Cacna1a/Pde1c/Ffar4/Ptprn"
"GO:0051640","GO:0051640","organelle localization",61,0.385463681797872,1.41451617861138,0.00591176163697776,0.0930752004565609,0.078406199489832,346,"tags=59%, list=37%, signal=40%","Map1b/Birc5/Spc24/Spc25/Cenpf/Cdca8/Pax6/Sytl4/Cplx2/Lmnb1/Nusap1/Lmna/Racgap1/Mapt/Cenpe/Actn4/Rab3b/Incenp/Kif22/Ncam1/Dab1/Atp2a2/Stxbp1/Syne1/Gnao1/Ahi1/Pard3/Kifc1/Kit/Rab27a/Pclo/Fgfr2/Tcf7l2/Ap3b2/Clmn/Ap1s2"
"GO:0010629","GO:0010629","negative regulation of gene expression",61,0.383821252321913,1.40848903993223,0.00598612244424826,0.0930752004565609,0.078406199489832,288,"tags=49%, list=31%, signal=36%","Ghrl/Ins2/H19/Anxa4/Cdk1/Arg1/Tyms/Zbtb20/Cd200/Gspt1/Cnot6l/Ppp3ca/Ptbp3/Rock1/Lmnb1/Lmna/Mapt/Aurka/Zfp36l1/Ezh2/Cdh1/Hells/Hmga2/Errfi1/E2f1/Celf4/Elavl4/Rbms3/A1cf/Myt1"
"GO:0099536","GO:0099536","synaptic signaling",76,0.373722147440643,1.39327256252586,0.00382966666529808,0.0930752004565609,0.078406199489832,398,"tags=58%, list=43%, signal=36%","Ghrl/Rap1b/Ptn/Dbn1/Cdc20/Rph3al/Cplx2/Abcc8/Ppp3ca/Mapt/Gnai1/Syt7/Dcdc2a/Rab3b/Ezh2/Cdh1/Camk2b/Ncam1/Baiap3/Atp2a2/Ica1/Stxbp1/Celf4/Grin3a/Kit/Pclo/Rimbp2/Lrp8/Gria2/Kcnc3/Cadps/Igf1r/Grin2c/Snap25/Synpr/Gabrb3/Shank2/Mctp2/Cdh2/Ptprn2/Stxbp5l/Cacna1a/Tmem108/Scgn"
"GO:0044093","GO:0044093","positive regulation of molecular function",109,0.353412818320521,1.35064608924912,0.00531687566626503,0.0930752004565609,0.078406199489832,335,"tags=49%, list=36%, signal=35%","Ins2/Gnas/Isl1/Hmgn3/Gch1/Pdx1/Ccnd2/Marcks/Anxa2/Cdc20/Cd200/Tpm1/Pax6/Cat/Abcc8/Ppp3ca/Parm1/Rock1/Tpx2/Wnk3/Cenpe/Rap1gap2/Ezh2/Ghr/Slc39a10/Cacna2d1/Hmga2/Camk2b/Spon1/Pkib/Dock11/Dab1/Vdr/Serinc2/St18/Gnao1/Agap3/Clspn/Igf2/Kit/Mtch1/Fgfr2/Hipk2/Tbc1d9/Lrp8/Notch2/Cnksr3/Acvr1c/Stox1/Tbc1d8/Tcf7l2/Bcl2/Igf1r"
"GO:0051649","GO:0051649","establishment of localization in cell",152,0.333220813264771,1.29727337422871,0.00539123635998424,0.0930752004565609,0.078406199489832,429,"tags=59%, list=46%, signal=38%","Ghrl/Nnat/Hmgn3/Rap1b/Map1b/Immp1l/Birc5/Pdx1/Marcks/Cdk1/Anxa2/Dbn1/Spc24/Spc25/Cenpf/Cdca8/Pax6/Rph3al/Sytl4/Cplx2/Abcc8/Ppp3ca/Rock1/Lmnb1/Nusap1/Lmna/Scg5/Racgap1/Mapt/Slc2a2/Cenpe/Actn4/Syt7/Rab3b/Incenp/Cdh1/Ddc/Dst/Kif22/Baiap3/Atp2a2/Sel1l/Ica1/Stxbp1/Syne1/Slc7a2/Agap3/Ndc1/Ahi1/Pard3/Kifc1/Kit/Myt1/Rfx6/Rab27a/Pclo/Rimbp2/Mtch1/Fgfr2/Kcnc3/Cadps/Tcf7l2/Bcl2/Ap3b2/Clmn/Dennd2a/Ap1s2/Snap25/Lmx1b/Eya2/Pex5l/Mctp2/Cdh2/Ptprn2/Dnah9/Fmn2/Stxbp5l/Cacna1a/Wipf1/Pde1c/Tmem108/Arl6ip1/Ptprn/Desi1/Nde1/Wipi1/Pik3r1/Mia3/Pacsin1"
"GO:0046483","GO:0046483","heterocycle metabolic process",257,0.318910021046335,1.26574184362543,0.00568867929109876,0.0930752004565609,0.078406199489832,426,"tags=53%, list=46%, signal=40%","Ins2/Gnas/Isl1/Hmgn3/Maged2/H19/Gch1/Meis2/Cks2/Nudt19/Birc5/Pax4/Pdx1/Anxa4/Gars/Cdk1/Anxa2/Runx1t1/Acly/Top2a/Sult2b1/Cdc14b/Gmnn/Smarca1/Tyms/Smc4/Zbtb20/Lig1/Dek/Cd200/Celf3/Gspt1/Cenpf/Pim2/Idh2/Pax6/Foxa3/Cnot6l/Cat/Pam/Pdk3/Tox3/Pak3/Ppp3ca/Smc2/Ptbp3/Parm1/Litaf/Cbfa2t3/Papss2/Mcm6/Rock1/Drap1/Etv1/Lmna/Auts2/Nasp/Tshz1/Dtymk/Actn4/Zfp36l1/Wapl/Mcm7/Casz1/Chd7/Ezh2/Wwc1/Cdh1/Prim1/Hells/Hmga2/Ddc/Entpd3/Adk/Kif22/Mlxipl/Atad2/Akap17b/Elp4/Pkib/Acsl1/Cenpk/Vdr/Rfwd3/E2f1/Celf4/St18/Fmo2/Nfib/Elavl4/Foxo1/Ehf/Basp1/Ncoa7/Clspn/A1cf/Igf2/Ahi1/Cbfa2t2/Kit/Myt1/Sox5/Rfx6/Galr1/Rbfox3/Pou6f2/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6/Gck/Stox1/Tcf7l2/Igf1r/Nfix/Slc16a12/Lmx1b/Setbp1/Eya2/Myt1l/Pde1a/Fmn2/Irx2/Nucks1/Fhl2/Rcor2/Mapre3/Tipin/Prox1/Ptprn/Rrm1/Prdm16/Arid5b/Atp8b1/Pik3r1/Zfhx3"
"GO:0006139","GO:0006139","nucleobase-containing compound metabolic process",252,0.318156992888102,1.26216447770176,0.00613484409399461,0.0930752004565609,0.078406199489832,426,"tags=53%, list=46%, signal=39%","Ins2/Gnas/Isl1/Hmgn3/Maged2/H19/Meis2/Cks2/Nudt19/Birc5/Pax4/Pdx1/Anxa4/Gars/Cdk1/Anxa2/Runx1t1/Acly/Top2a/Sult2b1/Cdc14b/Gmnn/Smarca1/Tyms/Smc4/Zbtb20/Lig1/Dek/Cd200/Celf3/Gspt1/Cenpf/Pim2/Idh2/Pax6/Foxa3/Cnot6l/Cat/Pam/Pdk3/Tox3/Pak3/Ppp3ca/Smc2/Ptbp3/Parm1/Litaf/Cbfa2t3/Papss2/Mcm6/Rock1/Drap1/Etv1/Lmna/Auts2/Nasp/Tshz1/Dtymk/Actn4/Zfp36l1/Wapl/Mcm7/Casz1/Chd7/Ezh2/Wwc1/Cdh1/Prim1/Hells/Hmga2/Entpd3/Adk/Kif22/Mlxipl/Atad2/Akap17b/Elp4/Pkib/Acsl1/Cenpk/Vdr/Rfwd3/E2f1/Celf4/St18/Fmo2/Nfib/Elavl4/Foxo1/Ehf/Basp1/Ncoa7/Clspn/A1cf/Igf2/Ahi1/Cbfa2t2/Kit/Myt1/Sox5/Rfx6/Galr1/Rbfox3/Pou6f2/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6/Gck/Stox1/Tcf7l2/Igf1r/Nfix/Lmx1b/Setbp1/Eya2/Myt1l/Pde1a/Fmn2/Irx2/Nucks1/Fhl2/Rcor2/Mapre3/Tipin/Prox1/Ptprn/Rrm1/Prdm16/Arid5b/Atp8b1/Pik3r1/Zfhx3"
